#This file has been written by ../../dippol. Edit it at your own risk.
#Mass_center_file center_mass_1P_iso.xyz
#Cell_parameters 45.000000 45.000000 80.000000
#Cutoff_Ang 20.000000
#Dip0 Dip_comp Pol0 Pol_comp
  -0.7197294   -0.9307773    1.4255642    1.4755333
   0.3404746    0.4022266    1.4286725    1.5570331
   0.1797448    0.2028330    1.4369255    1.5302163
   0.5744553    0.7386692    1.4160772    1.3659205
  -0.1511600   -0.1552126    1.4388012    1.6945433
  -0.6226639   -0.8061855    1.4300512    1.4637135
  -0.4147300   -0.5031676    1.4090412    1.4711634
   0.4482182    0.5299505    1.4237629    1.4647241
   0.3265616    0.4535990    1.4055969    1.4161277
   0.4921212    0.7269301    1.4135397    1.5901381
   0.0899245    0.1135051    1.4318437    1.3801543
   0.5170166    0.6493771    1.4196162    1.6082772
  -0.3289121   -0.4253548    1.4062721    1.3699344
   0.0841184    0.1129829    1.4142384    1.5632123
  -0.5849182   -0.8288108    1.4249434    1.4189729
  -0.4990773   -0.6577946    1.4247124    1.4436529
  -0.4387076   -0.5769186    1.4282628    1.5636602
   0.5868759    0.7498899    1.4229771    1.4351621
  -0.4943569   -0.6194461    1.4268703    1.4770957
  -0.2084439   -0.2548871    1.4416273    1.5106706
   0.1155083    0.2331258    1.4144427    1.4224954
  -0.0417360   -0.0570693    1.4194392    1.5827669
  -0.2302885   -0.2312773    1.4183399    1.5728955
   0.6199203    0.7974318    1.4308597    1.5185567
  -0.6838217   -0.8992921    1.4241987    1.3996287
  -0.3496244   -0.4349828    1.4062683    1.4015408
   0.5190049    0.6909715    1.4293746    1.4264841
  -0.3769603   -0.4142465    1.4369675    1.5427424
   0.4809219    0.5388838    1.4351585    1.4777135
  -0.2579348   -0.3495502    1.4235065    1.4609202
   0.0818372    0.1208052    1.4057684    1.5559267
  -0.2203408   -0.3317811    1.4142021    1.5220915
  -0.2087679   -0.3642792    1.4413971    1.5914574
   0.3378389    0.3976149    1.4070210    1.5252091
   0.2110454    0.3790102    1.4215748    1.5806723
  -0.6563846   -0.8862758    1.4223731    1.3836676
   0.3758008    0.4567034    1.4251222    1.4859196
  -0.1472628   -0.2505830    1.4278483    1.5326140
   0.5124593    0.6753260    1.4229926    1.5354258
  -0.0111984    0.0382658    1.4252874    1.5706942
   0.6611981    0.8907316    1.4215699    1.5109016
   0.3890633    0.5453597    1.4098023    1.5551942
